231.17	711.13	69.809	245.9	744	81.25	295.92	842.07	105.39	667.13	769.3	124.89	323.84	806.17	94.611	315.99	747.55	93.838	347.12	837.73	106.64	322.58	850	127.85	203.72	694.51	65.667
250.83	705.06	73.59	260.87	740.28	82.389	305.62	841.95	104.86	676.48	765.09	124.75	334.33	806.69	94.354	330.69	747.61	95.015	356.96	837.87	106.15	332.22	849.84	127.45	225.84	684.71	70.652
271.2	699.55	76.833	276.09	736.06	83.295	315.32	841.33	104.51	685.96	761.41	124.33	344.81	806.96	94.113	345.3	747.7	95.892	366.86	837.58	105.81	341.86	849.29	127.2	249.58	675.43	75.126
292.08	694.75	79.327	291.54	731.39	83.906	325.01	840.18	104.32	695.1	757.3	123.93	355.27	806.91	93.924	359.73	747.92	96.538	376.71	837.15	105.55	351.53	848.49	127.05	274.76	667.32	79.073
313.29	690.63	80.993	307.26	726.55	84.143	334.69	838.68	104.22	703.83	752.58	123.63	365.67	806.48	93.844	373.97	748.26	97.006	386.48	836.75	105.3	361.19	847.59	126.99	301.05	660.8	82.406
334.65	687.17	81.858	323.35	721.74	84.002	344.33	837.06	104.18	712.51	747.91	123.27	376	805.7	93.902	388.05	748.55	97.355	396.22	836.26	105.12	370.78	846.53	127.06	328.05	656.04	85.051
356.05	684.47	81.961	339.84	716.99	83.548	353.9	835.39	104.23	721.58	743.89	122.63	386.25	804.67	94.096	401.97	748.76	97.623	405.9	835.58	105.11	380.28	845.1	127.28	355.34	653.19	86.867
377.39	682.63	81.334	356.71	712.19	82.854	363.43	833.58	104.44	730.95	740.23	121.78	396.43	803.5	94.401	415.7	749.08	97.765	415.52	834.63	105.3	389.73	843.33	127.67	382.5	652.19	87.632
398.56	681.54	80.084	373.93	707.41	81.894	372.93	831.64	104.82	740.34	736.38	120.83	406.52	802.34	94.783	429.14	749.55	97.732	425.09	833.36	105.73	399.17	841.44	128.19	409.16	652.68	87.162
419.4	680.85	78.412	391.45	702.98	80.567	382.42	829.66	105.37	749.87	732.56	119.74	416.52	801.26	95.246	442.25	749.99	97.536	434.63	831.79	106.4	408.58	839.55	128.88	435.01	654.25	85.407
439.81	680.51	76.362	409.2	699.09	78.798	391.88	827.56	106.1	759.63	728.98	118.5	426.39	800.13	95.847	455.01	750.19	97.235	444.17	829.98	107.29	417.95	837.49	129.81	459.82	656.82	82.399
459.69	680.74	73.814	426.98	695.72	76.51	401.32	825.33	106.97	769.74	725.87	117.09	436.1	798.74	96.658	467.39	750.16	96.843	453.72	827.89	108.39	427.25	834.96	130.99	483.33	660.48	78.27
478.85	681.6	70.68	444.53	692.94	73.58	410.8	822.94	107.92	780.05	723.07	115.6	445.62	796.98	97.714	479.4	750.02	96.355	463.24	825.4	109.62	436.49	831.84	132.35	505.28	665.11	73.296
496.98	682.9	66.906	461.5	691.04	69.853	420.32	820.37	108.91	790.33	720.24	114.22	455.02	794.92	98.972	491.05	749.74	95.832	472.74	822.41	110.92	445.81	828.19	133.79	525.37	670.36	67.853
513.54	684.52	62.384	477.36	690.29	65.194	429.9	817.54	109.92	800.37	717.15	113.1	464.36	792.65	100.31	502.36	749.09	95.352	482.23	819.02	112.17	455.32	824.18	135.22	543.24	675.82	62.228
528.04	686.51	56.978	491.49	690.72	59.626	439.49	814.33	110.96	810.05	713.73	112.3	473.68	790.16	101.52	513.34	747.78	94.815	491.78	815.37	113.27	465.02	819.97	136.51	558.51	681.03	56.502
540.23	689	50.664	503.36	691.84	53.384	449.1	810.81	111.93	819.77	710.63	111.59	482.99	787.34	102.43	524.02	745.64	93.888	501.41	811.49	114.15	474.8	815.59	137.59	570.96	685.49	50.449
549.97	691.94	43.497	512.77	693.42	46.626	458.81	807.24	112.73	829.97	708.56	110.72	492.33	784	102.92	534.28	742.65	92.13	510.93	806.8	114.98	484.6	811.08	138.43	580.64	689.02	43.586
557.2	695.09	35.472	519.78	695.57	39.296	468.63	803.71	113.3	840.84	707.76	109.58	501.69	780.02	102.83	543.74	738.66	89.211	520.34	801.25	115.75	494.46	806.39	139.04	587.68	691.71	35.431
561.84	697.98	26.781	524.43	698.37	31.398	478.49	800.12	113.66	851.93	707.43	108.41	511.04	775.51	102	552.04	733.69	84.927	530.05	796.07	116.09	504.34	801.34	139.44	591.93	693.79	26.375
563.94	700.1	19.001	526.65	701.51	23.614	488.37	796.35	113.81	862.55	706.27	107.59	520.32	770.81	100.28	558.91	727.95	79.197	540.19	791.76	115.85	514.17	795.83	139.62	593.45	695.12	18.52
563.9	701.11	14.113	526.61	704.34	17.518	498.32	792.62	113.63	872.77	704.18	107.05	529.22	765.7	97.851	564.28	721.64	72.59	550.43	787.63	115.19	523.94	790.08	139.51	592.8	694.79	13.965
562.57	700.78	12.146	525.35	706.19	14.368	508.37	789.18	113.14	882.92	701.69	106.57	537.53	759.95	95.364	568.3	714.98	66.539	560.35	782.77	114.39	533.85	784.67	138.95	590.61	691.9	12.391
561.04	699.17	11.522	524.24	706.44	14.002	518.37	785.84	112.65	893.11	699.16	106.04	545.53	754.33	93.466	571.34	708.31	62.407	569.99	777.48	113.59	544	780.14	137.99	588.02	687.28	11.947
560.14	697	10.856	524.03	705.17	15.089	528.39	782.86	112.3	903.36	696.74	105.41	553.73	749.7	92.368	573.89	702.1	60.186	579.65	772.55	112.89	554.18	776.2	137.03	586.31	683.37	11.649
560.03	695.37	10.192	524.5	703.51	16.49	538.58	780.45	111.96	913.55	694.31	104.68	562.48	746.14	91.677	576.39	696.68	58.624	589.34	767.89	112.44	564.19	772.4	136.43	585.9	681.59	11.632
560.36	694.77	9.8584	525.24	702.62	18.07	549.09	778.8	111.44	923.37	691.45	104.06	571.55	742.78	90.965	578.97	692.12	56.769	599.04	763.36	112.14	574.13	768.72	136.19	586.19	681.43	11.726
560.78	694.86	9.665	526.19	702.89	20.029	559.66	777.23	110.98	932.7	687.89	103.76	580.54	739.16	90.184	581.51	688.39	54.775	608.77	759.09	111.8	584.25	765.54	136.08	586.29	681.64	11.372
561.17	695.13	9.5905	527.52	703.8	22.428	569.73	774.46	111.07	941.71	683.87	103.78	589.21	735.5	89.562	583.92	685.4	53.28	618.48	755.09	111.44	594.48	762.68	136.02	586.2	681.98	10.697
561.64	695.48	9.5825	529.37	704.66	25.233	579.41	770.89	111.6	951.13	680.62	103.69	597.61	731.9	89.246	586.41	683.05	52.577	628.19	751.26	111.19	604.55	759.61	136.05	586.25	682.73	10.122
562.24	695.89	9.5788	531.88	705.21	28.378	589.17	767.75	112.07	961.01	679.01	102.97	606.05	728.49	89.16	589.37	681.22	52.536	637.73	747.19	111.21	614.35	756.14	136.2	586.32	683.52	9.7467
562.99	696.25	9.6548	535.15	705.46	31.784	599.26	765.52	112.28	971.04	678.13	101.87	614.68	725.3	89.205	593.09	679.75	52.95	647.03	742.81	111.48	624.06	752.72	136.34	586.3	683.82	9.6081
563.94	696.53	9.8945	539.2	705.53	35.327	609.34	763.29	112.58	981.22	676.11	101.35	623.4	722.24	89.397	597.58	678.46	53.706	656.1	738.3	111.89	633.99	749.99	136.39	586.16	683.33	9.7395
565.1	696.68	10.355	543.93	705.32	38.923	619.13	760.35	113.18	991.06	671.71	102.07	632.14	719.3	89.77	602.74	677.19	54.8	665.14	734.03	112.35	643.97	747.58	136.54	586.07	682.89	9.8233
566.44	696.64	11.057	549.24	704.77	42.474	628.89	757.39	113.85	1000.5	666.04	103.45	640.97	716.47	90.295	608.43	675.92	56.204	674.54	730.66	112.75	653.69	744.93	137	586.23	683.67	9.4463
567.91	696.31	12.02	555.07	703.9	45.817	638.75	754.81	114.42	1009.9	661.14	104.45	649.95	713.68	90.975	614.67	674.83	57.806	684.29	728.1	113.23	663.13	741.96	137.74	586.51	685.52	8.5979
569.46	695.5	13.272	561.34	702.65	48.852	648.63	752.36	115.02	1019.6	657.25	104.97	659.03	710.77	91.883	621.49	673.99	59.527	694.17	725.89	113.87	672.6	739.14	138.56	586.67	687.44	7.6435
571.06	694.3	14.724	567.88	701.14	51.646	658.48	749.82	115.72	1029.9	653.98	105.32	668.13	707.72	92.98	628.68	673.34	61.3	703.87	723.33	114.76	682.38	736.87	139.26	586.57	688.77	6.8768
572.63	692.09	16.55	574.59	698.5	54.256	668.33	747.14	116.57	1038.7	647.78	105.84	677.22	704.24	94.544	636.2	672.45	63.336	713.4	720.35	115.97	692.09	734.79	140.05	586.45	688.84	6.747
